jL,cL,emL,pL,dsL
WY,Gaged Stream Inflow,Unknown/NA,Mean Monthly Air Temperatures (T),National Weather Service Stations
WY,Gaged Stream Inflow,Unknown/NA,Mean Monthly Air Temperatures (T),Natural Resources Conservation Service Stations (NRCS)
WY,Gaged Stream Inflow,Unknown/NA,Mean Monthly Air Temperatures (T),PRISM
WY,Gaged Stream Inflow,Unknown/NA,Mean Monthly Air Temperatures (T),US Bureau of Land Management (BLM)
WY,Gaged Stream Inflow,Unknown/NA,Mean Monthly Air Temperatures (T),US Geological Survey (USGS)
WY,Gaged Stream Inflow,Unknown/NA,Mean Monthly Air Temperatures (T),Weather Stations
WY,Gaged Stream Inflow,Unknown/NA,Mean Monthly Air Temperatures (T),WY Department of Environmental Quality (DEQ)
WY,Gaged Stream Inflow,Unknown/NA,Mean Monthly Air Temperatures (T),Wyoming State Engineer's Office Stations
WY,Gaged Stream Inflow,Unknown/NA,Monthly Coalbed Methane Gas Production and Produced Water,Wyoming Oil and Gas Conservation Commission (WYOGCC)
WY,Gaged Stream Inflow,Unknown/NA,Monthly Effective Precipitation,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Inflow,Unknown/NA,Monthly Evaporation,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Inflow,Unknown/NA,"Monthly Oil, Gas, and Produced Water",Wyoming Oil and Gas Conservation Commission (WYOGCC)
WY,Gaged Stream Inflow,Unknown/NA,Monthly Precipitation Volume,PRISM
WY,Gaged Stream Inflow,Unknown/NA,Monthly Precipitation Volume,Weather Stations
WY,Gaged Stream Inflow,Unknown/NA,Natural Gas Processing Volumes,Wyoming Oil and Gas Conservation Commission (WYOGCC)
WY,Gaged Stream Inflow,Unknown/NA,Population,US Census Bureau
WY,Gaged Stream Inflow,Unknown/NA,Population Served by Public Water Supply,US Census Bureau
WY,Gaged Stream Inflow,Unknown/NA,Potential Consumptive Use,National Climatic Data Center's Climatography of the United States No. 81
WY,Gaged Stream Inflow,Unknown/NA,Potential Consumptive Use,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Inflow,Unknown/NA,Potential Consumptive Use,National Weather Service Stations
WY,Gaged Stream Inflow,Unknown/NA,Potential Consumptive Use,Natural Resources Conservation Service Stations (NRCS)
WY,Gaged Stream Inflow,Unknown/NA,Potential Consumptive Use,PRISM
WY,Gaged Stream Inflow,Unknown/NA,Potential Consumptive Use,Remote Automated Weather Stations (RAWS)
WY,Gaged Stream Inflow,Unknown/NA,Potential Consumptive Use,Snotel Network of Weather Stations
WY,Gaged Stream Inflow,Unknown/NA,Potential Consumptive Use,US Bureau of Land Management (BLM)
WY,Gaged Stream Inflow,Unknown/NA,Potential Consumptive Use,US Geological Survey (USGS)
WY,Gaged Stream Inflow,Unknown/NA,Potential Consumptive Use,Weather Stations
WY,Gaged Stream Inflow,Unknown/NA,Potential Consumptive Use,WY Department of Environmental Quality (DEQ)
WY,Gaged Stream Inflow,Unknown/NA,Potential Consumptive Use,Wyoming State Engineer's Office Stations
WY,Gaged Stream Inflow,Unknown/NA,Precipitation,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Inflow,Unknown/NA,Precipitation,National Weather Service Stations
WY,Gaged Stream Inflow,Unknown/NA,Precipitation,Natural Resources Conservation Service Stations (NRCS)
WY,Gaged Stream Inflow,Unknown/NA,Precipitation,PRISM
WY,Gaged Stream Inflow,Unknown/NA,Precipitation,Remote Automated Weather Stations (RAWS)
WY,Gaged Stream Inflow,Unknown/NA,Precipitation,Snotel Network of Weather Stations
WY,Gaged Stream Inflow,Unknown/NA,Precipitation,US Bureau of Land Management (BLM)
WY,Gaged Stream Inflow,Unknown/NA,Precipitation,US Geological Survey (USGS)
WY,Gaged Stream Inflow,Unknown/NA,Precipitation,Weather Stations
WY,Gaged Stream Inflow,Unknown/NA,Precipitation,WY Department of Environmental Quality (DEQ)
WY,Gaged Stream Inflow,Unknown/NA,Precipitation,Wyoming State Engineer's Office Stations
WY,Gaged Stream Inflow,Unknown/NA,Precipitation,Wyoming Water Resources Data Systems Water and Climate Map Server
WY,Gaged Stream Inflow,Unknown/NA,Rainfall,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Inflow,Unknown/NA,Rainfall,PRISM
WY,Gaged Stream Inflow,Unknown/NA,Reservoir Surface Area,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Inflow,Unknown/NA,Reservoir Surface Area,USGS Stream Gages
WY,Gaged Stream Inflow,Unknown/NA,Self Supplied Domestic Population,US Census Bureau
WY,Gaged Stream Inflow,Unknown/NA,Solar Radiation,National Climatic Data Center's Climatography of the United States No. 81
WY,Gaged Stream Inflow,Unknown/NA,Solar Radiation,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Inflow,Unknown/NA,Solar Radiation,National Weather Service Stations
WY,Gaged Stream Inflow,Unknown/NA,Solar Radiation,Natural Resources Conservation Service Stations (NRCS)
WY,Gaged Stream Inflow,Unknown/NA,Solar Radiation,PRISM
WY,Gaged Stream Inflow,Unknown/NA,Solar Radiation,Remote Automated Weather Stations (RAWS)
WY,Gaged Stream Inflow,Unknown/NA,Solar Radiation,Snotel Network of Weather Stations
WY,Gaged Stream Inflow,Unknown/NA,Solar Radiation,US Bureau of Land Management (BLM)
WY,Gaged Stream Inflow,Unknown/NA,Solar Radiation,US Geological Survey (USGS)
WY,Gaged Stream Inflow,Unknown/NA,Solar Radiation,Weather Stations
WY,Gaged Stream Inflow,Unknown/NA,Solar Radiation,WY Department of Environmental Quality (DEQ)
WY,Gaged Stream Inflow,Unknown/NA,Solar Radiation,Wyoming State Engineer's Office Stations
WY,Gaged Stream Inflow,Unknown/NA,Streamflow,USGS Stream Gages
WY,Gaged Stream Inflow,Unknown/NA,Sum of Monthly Consumptive Use Factors for Growing Season (F),National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Inflow,Unknown/NA,Temperature,National Climatic Data Center's Climatography of the United States No. 81
WY,Gaged Stream Inflow,Unknown/NA,Temperature,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Inflow,Unknown/NA,Temperature,Remote Automated Weather Stations (RAWS)
WY,Gaged Stream Inflow,Unknown/NA,Temperature,Snotel Network of Weather Stations
WY,Gaged Stream Inflow,Unknown/NA,Temperature,US Bureau of Land Management (BLM)
WY,Gaged Stream Inflow,Unknown/NA,Temperature,US Geological Survey (USGS)
WY,Gaged Stream Inflow,Unknown/NA,Temperature,WY Department of Environmental Quality (DEQ)
WY,Gaged Stream Inflow,Unknown/NA,Temperature,Wyoming State Engineer's Office Stations
WY,Gaged Stream Inflow,Unknown/NA,Upstream Flow,USGS Stream Gages
WY,Gaged Stream Inflow,Unknown/NA,Upstream Flow,Wyoming Water Resources Data System (WRDS)
WY,Gaged Stream Inflow,Unknown/NA,Vapor Pressure,National Climatic Data Center's Climatography of the United States No. 81
WY,Gaged Stream Inflow,Unknown/NA,Vapor Pressure,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Inflow,Unknown/NA,Vapor Pressure,National Weather Service Stations
WY,Gaged Stream Inflow,Unknown/NA,Vapor Pressure,Natural Resources Conservation Service Stations (NRCS)
WY,Gaged Stream Inflow,Unknown/NA,Vapor Pressure,Remote Automated Weather Stations (RAWS)
WY,Gaged Stream Inflow,Unknown/NA,Vapor Pressure,Snotel Network of Weather Stations
WY,Gaged Stream Inflow,Unknown/NA,Vapor Pressure,US Bureau of Land Management (BLM)
WY,Gaged Stream Inflow,Unknown/NA,Vapor Pressure,US Geological Survey (USGS)
WY,Gaged Stream Inflow,Unknown/NA,Vapor Pressure,WY Department of Environmental Quality (DEQ)
WY,Gaged Stream Inflow,Unknown/NA,Vapor Pressure,Wyoming State Engineer's Office Stations
WY,Gaged Stream Inflow,Unknown/NA,Water Supply,USGS Stream Gages
WY,Gaged Stream Inflow,Unknown/NA,Water Supply,WY Diversion Records
WY,Gaged Stream Inflow,Unknown/NA,Water Supply,Wyoming Water Resources Data System (WRDS)
WY,Gaged Stream Inflow,Unknown/NA,Wind Run,National Climatic Data Center's Climatography of the United States No. 81
WY,Gaged Stream Inflow,Unknown/NA,Wind Run,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Inflow,Unknown/NA,Wind Run,Natural Resources Conservation Service Stations (NRCS)
WY,Gaged Stream Inflow,Unknown/NA,Wind Run,PRISM
WY,Gaged Stream Inflow,Unknown/NA,Wind Run,Remote Automated Weather Stations (RAWS)
WY,Gaged Stream Inflow,Unknown/NA,Wind Run,Snotel Network of Weather Stations
WY,Gaged Stream Inflow,Unknown/NA,Wind Run,US Bureau of Land Management (BLM)
WY,Gaged Stream Inflow,Unknown/NA,Wind Run,US Geological Survey (USGS)
WY,Gaged Stream Inflow,Unknown/NA,Wind Run,Weather Stations
WY,Gaged Stream Inflow,Unknown/NA,Wind Run,WY Department of Environmental Quality (DEQ)
WY,Gaged Stream Inflow,Unknown/NA,Wind Run,Wyoming State Engineer's Office Stations
WY,Gaged Stream Outflow,Unknown/NA,Annual Employee Hours,Mine Safety and Health Administration (MSHA)
WY,Gaged Stream Outflow,Unknown/NA,Annual Soda Ash Production,US Geological Survey (USGS)
WY,Gaged Stream Outflow,Unknown/NA,Average Monthly Reservoir Gage Height,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,Average Monthly Reservoir Gage Height,USGS Stream Gages
WY,Gaged Stream Outflow,Unknown/NA,Baseflow,USGS Stream Gages
WY,Gaged Stream Outflow,Unknown/NA,Class A Pan Evaporation Data,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,Class A Pan Evaporation Data,Weather Stations
WY,Gaged Stream Outflow,Unknown/NA,Climate Coefficient (kt),National Climatic Data Center's Climatography of the United States No. 81
WY,Gaged Stream Outflow,Unknown/NA,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,Climate Coefficient (kt),PRISM
WY,Gaged Stream Outflow,Unknown/NA,Coal Production Quantities,Mine Safety and Health Administration (MSHA)
WY,Gaged Stream Outflow,Unknown/NA,Crop Growth State Coefficient (Kc),SCS TR21
WY,Gaged Stream Outflow,Unknown/NA,Crop Irrigation Requirement,National Climatic Data Center's Climatography of the United States No. 81
WY,Gaged Stream Outflow,Unknown/NA,Crop Irrigation Requirement,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,Crop Irrigation Requirement,National Weather Service Stations
WY,Gaged Stream Outflow,Unknown/NA,Crop Irrigation Requirement,Natural Resources Conservation Service Stations (NRCS)
WY,Gaged Stream Outflow,Unknown/NA,Crop Irrigation Requirement,PRISM
WY,Gaged Stream Outflow,Unknown/NA,Crop Irrigation Requirement,Remote Automated Weather Stations (RAWS)
WY,Gaged Stream Outflow,Unknown/NA,Crop Irrigation Requirement,SCS TR21
WY,Gaged Stream Outflow,Unknown/NA,Crop Irrigation Requirement,Snotel Network of Weather Stations
WY,Gaged Stream Outflow,Unknown/NA,Crop Irrigation Requirement,US Bureau of Land Management (BLM)
WY,Gaged Stream Outflow,Unknown/NA,Crop Irrigation Requirement,US Geological Survey (USGS)
WY,Gaged Stream Outflow,Unknown/NA,Crop Irrigation Requirement,Weather Stations
WY,Gaged Stream Outflow,Unknown/NA,Crop Irrigation Requirement,WY Department of Environmental Quality (DEQ)
WY,Gaged Stream Outflow,Unknown/NA,Crop Irrigation Requirement,Wyoming State Engineer's Office Stations
WY,Gaged Stream Outflow,Unknown/NA,Crop Type,Satellite and Aerial Photos
WY,Gaged Stream Outflow,Unknown/NA,Diversions,WY Diversion Data from Water Users
WY,Gaged Stream Outflow,Unknown/NA,Diversions,WY Office of the State Engineer
WY,Gaged Stream Outflow,Unknown/NA,Downstream Flow,USGS Stream Gages
WY,Gaged Stream Outflow,Unknown/NA,Downstream Flow,Wyoming Water Resources Data System (WRDS)
WY,Gaged Stream Outflow,Unknown/NA,Effective Precipitation,National Climatic Data Center's Climatography of the United States No. 81
WY,Gaged Stream Outflow,Unknown/NA,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,Effective Precipitation,National Weather Service Stations
WY,Gaged Stream Outflow,Unknown/NA,Effective Precipitation,Natural Resources Conservation Service Stations (NRCS)
WY,Gaged Stream Outflow,Unknown/NA,Effective Precipitation,PRISM
WY,Gaged Stream Outflow,Unknown/NA,Effective Precipitation,Remote Automated Weather Stations (RAWS)
WY,Gaged Stream Outflow,Unknown/NA,Effective Precipitation,Snotel Network of Weather Stations
WY,Gaged Stream Outflow,Unknown/NA,Effective Precipitation,US Bureau of Land Management (BLM)
WY,Gaged Stream Outflow,Unknown/NA,Effective Precipitation,US Geological Survey (USGS)
WY,Gaged Stream Outflow,Unknown/NA,Effective Precipitation,Weather Stations
WY,Gaged Stream Outflow,Unknown/NA,Effective Precipitation,WY Department of Environmental Quality (DEQ)
WY,Gaged Stream Outflow,Unknown/NA,Effective Precipitation,Wyoming State Engineer's Office Stations
WY,Gaged Stream Outflow,Unknown/NA,Effective Precipitation Factor,SCS TR21
WY,Gaged Stream Outflow,Unknown/NA,Electrical Generation Data,US Energy Information Administration (USEIA)
WY,Gaged Stream Outflow,Unknown/NA,Evaporation,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,Evaporation,PRISM
WY,Gaged Stream Outflow,Unknown/NA,Gage Height,USGS Stream Gages
WY,Gaged Stream Outflow,Unknown/NA,Gross Pan Evaportation (inches),High Plains Climate Center - University of Nebraska
WY,Gaged Stream Outflow,Unknown/NA,Irrigated Acreage,Satellite and Aerial Photos
WY,Gaged Stream Outflow,Unknown/NA,Mean Monthly Air Temperatures (T),National Climatic Data Center's Climatography of the United States No. 81
WY,Gaged Stream Outflow,Unknown/NA,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,Mean Monthly Air Temperatures (T),National Weather Service Stations
WY,Gaged Stream Outflow,Unknown/NA,Mean Monthly Air Temperatures (T),Natural Resources Conservation Service Stations (NRCS)
WY,Gaged Stream Outflow,Unknown/NA,Mean Monthly Air Temperatures (T),PRISM
WY,Gaged Stream Outflow,Unknown/NA,Mean Monthly Air Temperatures (T),US Bureau of Land Management (BLM)
WY,Gaged Stream Outflow,Unknown/NA,Mean Monthly Air Temperatures (T),US Geological Survey (USGS)
WY,Gaged Stream Outflow,Unknown/NA,Mean Monthly Air Temperatures (T),Weather Stations
WY,Gaged Stream Outflow,Unknown/NA,Mean Monthly Air Temperatures (T),WY Department of Environmental Quality (DEQ)
WY,Gaged Stream Outflow,Unknown/NA,Mean Monthly Air Temperatures (T),Wyoming State Engineer's Office Stations
WY,Gaged Stream Outflow,Unknown/NA,Monthly Coalbed Methane Gas Production and Produced Water,Wyoming Oil and Gas Conservation Commission (WYOGCC)
WY,Gaged Stream Outflow,Unknown/NA,Monthly Effective Precipitation,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,Monthly Evaporation,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,"Monthly Oil, Gas, and Produced Water",Wyoming Oil and Gas Conservation Commission (WYOGCC)
WY,Gaged Stream Outflow,Unknown/NA,Monthly Precipitation Volume,PRISM
WY,Gaged Stream Outflow,Unknown/NA,Monthly Precipitation Volume,Weather Stations
WY,Gaged Stream Outflow,Unknown/NA,Natural Gas Processing Volumes,Wyoming Oil and Gas Conservation Commission (WYOGCC)
WY,Gaged Stream Outflow,Unknown/NA,Population,US Census Bureau
WY,Gaged Stream Outflow,Unknown/NA,Population Served by Public Water Supply,US Census Bureau
WY,Gaged Stream Outflow,Unknown/NA,Potential Consumptive Use,National Climatic Data Center's Climatography of the United States No. 81
WY,Gaged Stream Outflow,Unknown/NA,Potential Consumptive Use,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,Potential Consumptive Use,National Weather Service Stations
WY,Gaged Stream Outflow,Unknown/NA,Potential Consumptive Use,Natural Resources Conservation Service Stations (NRCS)
WY,Gaged Stream Outflow,Unknown/NA,Potential Consumptive Use,PRISM
WY,Gaged Stream Outflow,Unknown/NA,Potential Consumptive Use,Remote Automated Weather Stations (RAWS)
WY,Gaged Stream Outflow,Unknown/NA,Potential Consumptive Use,Snotel Network of Weather Stations
WY,Gaged Stream Outflow,Unknown/NA,Potential Consumptive Use,US Bureau of Land Management (BLM)
WY,Gaged Stream Outflow,Unknown/NA,Potential Consumptive Use,US Geological Survey (USGS)
WY,Gaged Stream Outflow,Unknown/NA,Potential Consumptive Use,Weather Stations
WY,Gaged Stream Outflow,Unknown/NA,Potential Consumptive Use,WY Department of Environmental Quality (DEQ)
WY,Gaged Stream Outflow,Unknown/NA,Potential Consumptive Use,Wyoming State Engineer's Office Stations
WY,Gaged Stream Outflow,Unknown/NA,Precipitation,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,Precipitation,National Weather Service Stations
WY,Gaged Stream Outflow,Unknown/NA,Precipitation,Natural Resources Conservation Service Stations (NRCS)
WY,Gaged Stream Outflow,Unknown/NA,Precipitation,PRISM
WY,Gaged Stream Outflow,Unknown/NA,Precipitation,Remote Automated Weather Stations (RAWS)
WY,Gaged Stream Outflow,Unknown/NA,Precipitation,Snotel Network of Weather Stations
WY,Gaged Stream Outflow,Unknown/NA,Precipitation,US Bureau of Land Management (BLM)
WY,Gaged Stream Outflow,Unknown/NA,Precipitation,US Geological Survey (USGS)
WY,Gaged Stream Outflow,Unknown/NA,Precipitation,Weather Stations
WY,Gaged Stream Outflow,Unknown/NA,Precipitation,WY Department of Environmental Quality (DEQ)
WY,Gaged Stream Outflow,Unknown/NA,Precipitation,Wyoming State Engineer's Office Stations
WY,Gaged Stream Outflow,Unknown/NA,Precipitation,Wyoming Water Resources Data Systems Water and Climate Map Server
WY,Gaged Stream Outflow,Unknown/NA,Rainfall,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,Rainfall,PRISM
WY,Gaged Stream Outflow,Unknown/NA,Reservoir Surface Area,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,Reservoir Surface Area,USGS Stream Gages
WY,Gaged Stream Outflow,Unknown/NA,Self Supplied Domestic Population,US Census Bureau
WY,Gaged Stream Outflow,Unknown/NA,Solar Radiation,National Climatic Data Center's Climatography of the United States No. 81
WY,Gaged Stream Outflow,Unknown/NA,Solar Radiation,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,Solar Radiation,National Weather Service Stations
WY,Gaged Stream Outflow,Unknown/NA,Solar Radiation,Natural Resources Conservation Service Stations (NRCS)
WY,Gaged Stream Outflow,Unknown/NA,Solar Radiation,PRISM
WY,Gaged Stream Outflow,Unknown/NA,Solar Radiation,Remote Automated Weather Stations (RAWS)
WY,Gaged Stream Outflow,Unknown/NA,Solar Radiation,Snotel Network of Weather Stations
WY,Gaged Stream Outflow,Unknown/NA,Solar Radiation,US Bureau of Land Management (BLM)
WY,Gaged Stream Outflow,Unknown/NA,Solar Radiation,US Geological Survey (USGS)
WY,Gaged Stream Outflow,Unknown/NA,Solar Radiation,Weather Stations
WY,Gaged Stream Outflow,Unknown/NA,Solar Radiation,WY Department of Environmental Quality (DEQ)
WY,Gaged Stream Outflow,Unknown/NA,Solar Radiation,Wyoming State Engineer's Office Stations
WY,Gaged Stream Outflow,Unknown/NA,Streamflow,USGS Stream Gages
WY,Gaged Stream Outflow,Unknown/NA,Sum of Monthly Consumptive Use Factors for Growing Season (F),National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,Temperature,National Climatic Data Center's Climatography of the United States No. 81
WY,Gaged Stream Outflow,Unknown/NA,Temperature,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,Temperature,Remote Automated Weather Stations (RAWS)
WY,Gaged Stream Outflow,Unknown/NA,Temperature,Snotel Network of Weather Stations
WY,Gaged Stream Outflow,Unknown/NA,Temperature,US Bureau of Land Management (BLM)
WY,Gaged Stream Outflow,Unknown/NA,Temperature,US Geological Survey (USGS)
WY,Gaged Stream Outflow,Unknown/NA,Temperature,WY Department of Environmental Quality (DEQ)
WY,Gaged Stream Outflow,Unknown/NA,Temperature,Wyoming State Engineer's Office Stations
WY,Gaged Stream Outflow,Unknown/NA,Upstream Flow,USGS Stream Gages
WY,Gaged Stream Outflow,Unknown/NA,Upstream Flow,Wyoming Water Resources Data System (WRDS)
WY,Gaged Stream Outflow,Unknown/NA,Vapor Pressure,National Climatic Data Center's Climatography of the United States No. 81
WY,Gaged Stream Outflow,Unknown/NA,Vapor Pressure,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,Vapor Pressure,National Weather Service Stations
WY,Gaged Stream Outflow,Unknown/NA,Vapor Pressure,Natural Resources Conservation Service Stations (NRCS)
WY,Gaged Stream Outflow,Unknown/NA,Vapor Pressure,Remote Automated Weather Stations (RAWS)
WY,Gaged Stream Outflow,Unknown/NA,Vapor Pressure,Snotel Network of Weather Stations
WY,Gaged Stream Outflow,Unknown/NA,Vapor Pressure,US Bureau of Land Management (BLM)
WY,Gaged Stream Outflow,Unknown/NA,Vapor Pressure,US Geological Survey (USGS)
WY,Gaged Stream Outflow,Unknown/NA,Vapor Pressure,WY Department of Environmental Quality (DEQ)
WY,Gaged Stream Outflow,Unknown/NA,Vapor Pressure,Wyoming State Engineer's Office Stations
WY,Gaged Stream Outflow,Unknown/NA,Water Supply,USGS Stream Gages
WY,Gaged Stream Outflow,Unknown/NA,Water Supply,WY Diversion Records
WY,Gaged Stream Outflow,Unknown/NA,Water Supply,Wyoming Water Resources Data System (WRDS)
WY,Gaged Stream Outflow,Unknown/NA,Wind Run,National Climatic Data Center's Climatography of the United States No. 81
WY,Gaged Stream Outflow,Unknown/NA,Wind Run,National Oceanic and Atmospheric Administration Stations
WY,Gaged Stream Outflow,Unknown/NA,Wind Run,Natural Resources Conservation Service Stations (NRCS)
WY,Gaged Stream Outflow,Unknown/NA,Wind Run,PRISM
WY,Gaged Stream Outflow,Unknown/NA,Wind Run,Remote Automated Weather Stations (RAWS)
WY,Gaged Stream Outflow,Unknown/NA,Wind Run,Snotel Network of Weather Stations
WY,Gaged Stream Outflow,Unknown/NA,Wind Run,US Bureau of Land Management (BLM)
WY,Gaged Stream Outflow,Unknown/NA,Wind Run,US Geological Survey (USGS)
WY,Gaged Stream Outflow,Unknown/NA,Wind Run,Weather Stations
WY,Gaged Stream Outflow,Unknown/NA,Wind Run,WY Department of Environmental Quality (DEQ)
WY,Gaged Stream Outflow,Unknown/NA,Wind Run,Wyoming State Engineer's Office Stations
WY,Industrial Consumptive Use,Unknown/NA,Annual Employee Hours,Mine Safety and Health Administration (MSHA)
WY,Industrial Consumptive Use,Unknown/NA,Annual Soda Ash Production,US Geological Survey (USGS)
WY,Industrial Consumptive Use,Unknown/NA,Average Monthly Reservoir Gage Height,National Oceanic and Atmospheric Administration Stations
WY,Industrial Consumptive Use,Unknown/NA,Average Monthly Reservoir Gage Height,USGS Stream Gages
WY,Industrial Consumptive Use,Unknown/NA,Baseflow,USGS Stream Gages
WY,Industrial Consumptive Use,Unknown/NA,Class A Pan Evaporation Data,National Oceanic and Atmospheric Administration Stations
WY,Industrial Consumptive Use,Unknown/NA,Class A Pan Evaporation Data,Weather Stations
WY,Industrial Consumptive Use,Unknown/NA,Climate Coefficient (kt),National Climatic Data Center's Climatography of the United States No. 81
WY,Industrial Consumptive Use,Unknown/NA,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
WY,Industrial Consumptive Use,Unknown/NA,Climate Coefficient (kt),PRISM
WY,Industrial Consumptive Use,Unknown/NA,Coal Production Quantities,Mine Safety and Health Administration (MSHA)
WY,Industrial Consumptive Use,Unknown/NA,Crop Growth State Coefficient (Kc),SCS TR21
WY,Industrial Consumptive Use,Unknown/NA,Crop Irrigation Requirement,National Climatic Data Center's Climatography of the United States No. 81
WY,Industrial Consumptive Use,Unknown/NA,Crop Irrigation Requirement,National Oceanic and Atmospheric Administration Stations
WY,Industrial Consumptive Use,Unknown/NA,Crop Irrigation Requirement,National Weather Service Stations
WY,Industrial Consumptive Use,Unknown/NA,Crop Irrigation Requirement,Natural Resources Conservation Service Stations (NRCS)
WY,Industrial Consumptive Use,Unknown/NA,Crop Irrigation Requirement,PRISM
WY,Industrial Consumptive Use,Unknown/NA,Crop Irrigation Requirement,Remote Automated Weather Stations (RAWS)
WY,Industrial Consumptive Use,Unknown/NA,Crop Irrigation Requirement,SCS TR21
WY,Industrial Consumptive Use,Unknown/NA,Crop Irrigation Requirement,Snotel Network of Weather Stations
WY,Industrial Consumptive Use,Unknown/NA,Crop Irrigation Requirement,US Bureau of Land Management (BLM)
WY,Industrial Consumptive Use,Unknown/NA,Crop Irrigation Requirement,US Geological Survey (USGS)
WY,Industrial Consumptive Use,Unknown/NA,Crop Irrigation Requirement,Weather Stations
WY,Industrial Consumptive Use,Unknown/NA,Crop Irrigation Requirement,WY Department of Environmental Quality (DEQ)
WY,Industrial Consumptive Use,Unknown/NA,Crop Irrigation Requirement,Wyoming State Engineer's Office Stations
WY,Industrial Consumptive Use,Unknown/NA,Crop Type,Satellite and Aerial Photos
WY,Industrial Consumptive Use,Unknown/NA,Diversions,WY Diversion Data from Water Users
WY,Industrial Consumptive Use,Unknown/NA,Diversions,WY Office of the State Engineer
WY,Industrial Consumptive Use,Unknown/NA,Downstream Flow,USGS Stream Gages
WY,Industrial Consumptive Use,Unknown/NA,Downstream Flow,Wyoming Water Resources Data System (WRDS)
WY,Industrial Consumptive Use,Unknown/NA,Effective Precipitation,National Climatic Data Center's Climatography of the United States No. 81
WY,Industrial Consumptive Use,Unknown/NA,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
WY,Industrial Consumptive Use,Unknown/NA,Effective Precipitation,National Weather Service Stations
WY,Industrial Consumptive Use,Unknown/NA,Effective Precipitation,Natural Resources Conservation Service Stations (NRCS)
WY,Industrial Consumptive Use,Unknown/NA,Effective Precipitation,PRISM
WY,Industrial Consumptive Use,Unknown/NA,Effective Precipitation,Remote Automated Weather Stations (RAWS)
WY,Industrial Consumptive Use,Unknown/NA,Effective Precipitation,Snotel Network of Weather Stations
WY,Industrial Consumptive Use,Unknown/NA,Effective Precipitation,US Bureau of Land Management (BLM)
WY,Industrial Consumptive Use,Unknown/NA,Effective Precipitation,US Geological Survey (USGS)
WY,Industrial Consumptive Use,Unknown/NA,Effective Precipitation,Weather Stations
WY,Industrial Consumptive Use,Unknown/NA,Effective Precipitation,WY Department of Environmental Quality (DEQ)
WY,Industrial Consumptive Use,Unknown/NA,Effective Precipitation,Wyoming State Engineer's Office Stations
WY,Industrial Consumptive Use,Unknown/NA,Effective Precipitation Factor,SCS TR21
WY,Industrial Consumptive Use,Unknown/NA,Electrical Generation Data,US Energy Information Administration (USEIA)
WY,Industrial Consumptive Use,Unknown/NA,Evaporation,National Oceanic and Atmospheric Administration Stations
WY,Industrial Consumptive Use,Unknown/NA,Evaporation,PRISM
WY,Industrial Consumptive Use,Unknown/NA,Gage Height,USGS Stream Gages
WY,Industrial Consumptive Use,Unknown/NA,Gross Pan Evaportation (inches),High Plains Climate Center - University of Nebraska
WY,Industrial Consumptive Use,Unknown/NA,Irrigated Acreage,Satellite and Aerial Photos
WY,Industrial Consumptive Use,Unknown/NA,Mean Monthly Air Temperatures (T),National Climatic Data Center's Climatography of the United States No. 81
WY,Industrial Consumptive Use,Unknown/NA,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
