jL,cL,c,fsourceL,fsource,fsinkL,fsink,ftypeL,ftype,scL,sc,pscL,psc,exmL,exm
Bear River,Agricultural Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,NA,NA,Total Surface Water Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterInflow-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Agricultural Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY
Bear River,Agricultural Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,NA,NA,Total Surface Water Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterInflow-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Agricultural Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT
Bear River,Agricultural Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,NA,NA,Total Surface Water Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterInflow-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Crop Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/CropConsumptiveUse-CO
Bear River,Agricultural Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,NA,NA,Total Surface Water Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterInflow-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Irrigated Agriculture Depletions-NMOSE,http://purl.org/iow/WaterBudgetingFramework/IrrigatedAgricultureDepletions-NMOSE
Bear River,Agricultural Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,NA,NA,Total Surface Water Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterOutflow-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Agricultural Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY
Bear River,Agricultural Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,NA,NA,Total Surface Water Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterOutflow-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Agricultural Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT
Bear River,Agricultural Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,NA,NA,Total Surface Water Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterOutflow-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Crop Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/CropConsumptiveUse-CO
Bear River,Agricultural Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/AgriculturalConsumptiveUse-WY,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,NA,NA,Total Surface Water Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterOutflow-CA,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Irrigated Agriculture Depletions-NMOSE,http://purl.org/iow/WaterBudgetingFramework/IrrigatedAgricultureDepletions-NMOSE
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Agricultural and Municipal Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDepletions-UT,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Agricultural and Municipal Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDepletions-UT,Groundwater Use-UT,http://purl.org/iow/WaterBudgetingFramework/GroundwaterUse-UT
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Agricultural and Municipal Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDepletions-UT,Pumped Groundwater-UT,http://purl.org/iow/WaterBudgetingFramework/PumpedGroundwater-UT
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Groundwater Use-UT,http://purl.org/iow/WaterBudgetingFramework/GroundwaterUse-UT
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Pumped Groundwater-UT,http://purl.org/iow/WaterBudgetingFramework/PumpedGroundwater-UT
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Industrial Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/IndustrialConsumptiveUse-WY,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Industrial Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/IndustrialConsumptiveUse-WY,Groundwater Use-UT,http://purl.org/iow/WaterBudgetingFramework/GroundwaterUse-UT
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Industrial Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/IndustrialConsumptiveUse-WY,Pumped Groundwater-UT,http://purl.org/iow/WaterBudgetingFramework/PumpedGroundwater-UT
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Industrial Total Use-WY,http://purl.org/iow/WaterBudgetingFramework/IndustrialTotalUse-WY,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Industrial Total Use-WY,http://purl.org/iow/WaterBudgetingFramework/IndustrialTotalUse-WY,Groundwater Use-UT,http://purl.org/iow/WaterBudgetingFramework/GroundwaterUse-UT
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Industrial Total Use-WY,http://purl.org/iow/WaterBudgetingFramework/IndustrialTotalUse-WY,Pumped Groundwater-UT,http://purl.org/iow/WaterBudgetingFramework/PumpedGroundwater-UT
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Irrigated Agriculture Diversions-NMOSE,http://purl.org/iow/WaterBudgetingFramework/IrrigatedAgricultureDiversions-NMOSE,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Irrigated Agriculture Diversions-NMOSE,http://purl.org/iow/WaterBudgetingFramework/IrrigatedAgricultureDiversions-NMOSE,Groundwater Use-UT,http://purl.org/iow/WaterBudgetingFramework/GroundwaterUse-UT
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Irrigated Agriculture Diversions-NMOSE,http://purl.org/iow/WaterBudgetingFramework/IrrigatedAgricultureDiversions-NMOSE,Pumped Groundwater-UT,http://purl.org/iow/WaterBudgetingFramework/PumpedGroundwater-UT
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Livestock-NMOSE,http://purl.org/iow/WaterBudgetingFramework/Livestock-NMOSE,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Livestock-NMOSE,http://purl.org/iow/WaterBudgetingFramework/Livestock-NMOSE,Groundwater Use-UT,http://purl.org/iow/WaterBudgetingFramework/GroundwaterUse-UT
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Livestock-NMOSE,http://purl.org/iow/WaterBudgetingFramework/Livestock-NMOSE,Pumped Groundwater-UT,http://purl.org/iow/WaterBudgetingFramework/PumpedGroundwater-UT
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Groundwater Use-UT,http://purl.org/iow/WaterBudgetingFramework/GroundwaterUse-UT
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Pumped Groundwater-UT,http://purl.org/iow/WaterBudgetingFramework/PumpedGroundwater-UT
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Mining-NMOSE,http://purl.org/iow/WaterBudgetingFramework/Mining-NMOSE,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Mining-NMOSE,http://purl.org/iow/WaterBudgetingFramework/Mining-NMOSE,Groundwater Use-UT,http://purl.org/iow/WaterBudgetingFramework/GroundwaterUse-UT
CA,Groundwater Extraction,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Zone Land System,http://purl.org/iow/WaterBudgetingFramework/ZoneLandSystem,Internal Transfer,http://purl.org/iow/WaterBudgetingFramework/InternalTransfer,Total Groundwater System Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalGroundwaterSystemOutflow-CA,Mining-NMOSE,http://purl.org/iow/WaterBudgetingFramework/Mining-NMOSE,Pumped Groundwater-UT,http://purl.org/iow/WaterBudgetingFramework/PumpedGroundwater-UT
